1.51639E+12,"DetectedActivity [type=STILL, confidence=46]",on_foot,STATE_CONFIRMED,24.786991,120.9974,19.091
1.51639E+12,"DetectedActivity [type=STILL, confidence=43]",on_foot,STATE_SUSPECTING_STOP,24.786896,120.99756,21.145
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=95]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=54]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=43]",on_foot,STATE_SUSPECTING_STOP,24.787298,120.99777,22.998
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=96]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=82]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=87]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=54]",on_foot,STATE_CONFIRMED,24.787416,120.99781,24.235
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=87]",on_foot,STATE_CONFIRMED,24.787416,120.99781,24.235
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",on_foot,STATE_CONFIRMED,24.78749,120.9977,25.678
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",on_foot,STATE_CONFIRMED,24.78749,120.99755,22.62
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=95]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",on_foot,STATE_CONFIRMED,24.787529,120.997375,23.039
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=88]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=95]",on_foot,STATE_CONFIRMED,24.787615,120.9973,23.019
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=53]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=66]",,,,,
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=63]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=32]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=88]",on_foot,STATE_CONFIRMED,24.78758,120.99744,25.273
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=21]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=24]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=32]",on_foot,STATE_SUSPECTING_STOP,24.78759,120.997246,21.656
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=30]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=24]",on_foot,STATE_SUSPECTING_STOP,24.787436,120.99734,22.089
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=87]",,,,,
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",on_foot,STATE_SUSPECTING_STOP,24.787312,120.99747,41.479
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",on_foot,STATE_CONFIRMED,24.787312,120.99747,41.479
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",on_foot,STATE_CONFIRMED,24.787422,120.99806,22.753
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=99]",,,,,
