1516527321660,,on_foot:77;;walking:77;;in_vehicle:7;;still:6;;on_bicycle:3;;unknown:3,on_foot,STATE_CONFIRMED,0,0,0
1516527322421,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527327518,unknown:31;;on_foot:30;;walking:30;;still:9;;in_vehicle:8;;on_bicycle:8;;running:8,unknown:31;;on_foot:30;;walking:30;;still:9;;in_vehicle:8;;on_bicycle:8;;running:8,,,,,
1516527331666,,on_foot:77;;walking:77;;in_vehicle:7;;still:6;;on_bicycle:3;;unknown:3,on_foot,STATE_CONFIRMED,0,0,0
1516527333221,unknown:31;;on_foot:29;;walking:29;;still:9;;in_vehicle:8;;on_bicycle:8;;running:8,unknown:31;;on_foot:29;;walking:29;;still:9;;in_vehicle:8;;on_bicycle:8;;running:8,,,,,
1516527340578,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527341661,,unknown:31;;on_foot:30;;walking:30;;still:9;;in_vehicle:8;;on_bicycle:8;;running:8,on_foot,STATE_CONFIRMED,0,0,0
1516527345649,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527350721,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527351662,,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,on_foot,STATE_CONFIRMED,0,0,0
1516527355806,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527360869,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527361661,,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,on_foot,STATE_CONFIRMED,0,0,0
1516527365943,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527371038,unknown:31;;on_foot:15;;still:15;;walking:15;;in_vehicle:13;;on_bicycle:9;;running:8,unknown:31;;on_foot:15;;still:15;;walking:15;;in_vehicle:13;;on_bicycle:9;;running:8,,,,,
